image name,pedestrian in image,model prediction
101MEDIA_DSCF0067.JPG,FALSE,Not found
101MEDIA_DSCF0703.JPG,FALSE,Not found
101MEDIA_DSCF0688.JPG,FALSE,Not found
101MEDIA_DSCF0702.JPG,FALSE,Not found
101MEDIA_DSCF0064.JPG,FALSE,Not found
101MEDIA_DSCF0028.JPG,FALSE,Not found
101MEDIA_DSCF0799.JPG,FALSE,Not found
101MEDIA_DSCF0808.JPG,FALSE,Not found
101MEDIA_DSCF0798.JPG,FALSE,Not found
100MEDIA_DSCF0017.JPG,FALSE,Not found
100MEDIA_DSCF0957.JPG,FALSE,Not found
101MEDIA_DSCF0776.JPG,FALSE,Not found
101MEDIA_DSCF0774.JPG,FALSE,Not found
100MEDIA_DSCF0029.JPG,FALSE,Not found
101MEDIA_DSCF0775.JPG,FALSE,Not found
100MEDIA_DSCF0018.JPG,FALSE,Not found
101MEDIA_DSCF0036.JPG,FALSE,Not found
100MEDIA_DSCF0030.JPG,FALSE,Not found
101MEDIA_DSCF0022.JPG,FALSE,Not found
100MEDIA_DSCF0959.JPG,FALSE,Not found
101MEDIA_DSCF0591.JPG,FALSE,Not found
101MEDIA_DSCF0803.JPG,FALSE,Not found
101MEDIA_DSCF0802.JPG,FALSE,Not found
101MEDIA_DSCF0590.JPG,FALSE,Not found
100MEDIA_DSCF0958.JPG,FALSE,Not found
101MEDIA_DSCF0023.JPG,FALSE,Not found
100MEDIA_DSCF0031.JPG,FALSE,Not found
100MEDIA_DSCF0019.JPG,FALSE,Not found
101MEDIA_DSCF0035.JPG,FALSE,Not found
101MEDIA_DSCF0592.JPG,FALSE,Not found
101MEDIA_DSCF0800.JPG,FALSE,Not found
101MEDIA_DSCF0034.JPG,FALSE,Not found
101MEDIA_DSCF0024.JPG,FALSE,Not found
101MEDIA_DSCF0030.JPG,FALSE,Not found
101MEDIA_DSCF0795.JPG,FALSE,Not found
101MEDIA_DSCF0540.JPG,FALSE,Not found
101MEDIA_DSCF0391.JPG,FALSE,Not found
100MEDIA_DSCF0181.JPG,FALSE,Not found
101MEDIA_DSCF0804.JPG,FALSE,Not found
101MEDIA_DSCF0390.JPG,FALSE,Not found
101MEDIA_DSCF0596.JPG,FALSE,Not found
101MEDIA_DSCF0794.JPG,FALSE,Not found
101MEDIA_DSCF0031.JPG,FALSE,Not found
101MEDIA_DSCF0027.JPG,FALSE,Not found
101MEDIA_DSCF0796.JPG,FALSE,Not found
101MEDIA_DSCF0594.JPG,FALSE,Not found
101MEDIA_DSCF0392.JPG,FALSE,Not found
100MEDIA_DSCF0182.JPG,FALSE,Not found
101MEDIA_DSCF0806.JPG,FALSE,Not found
101MEDIA_DSCF0807.JPG,FALSE,Not found
100MEDIA_DSCF0183.JPG,FALSE,Not found
101MEDIA_DSCF0595.JPG,FALSE,Not found
101MEDIA_DSCF0026.JPG,FALSE,Not found
101MEDIA_DSCF0740.JPG,FALSE,Not found
101MEDIA_DSCF0032.JPG,FALSE,Not found
100MEDIA_DSCF0641.JPG,FALSE,Not found
101MEDIA_DSCF0068.JPG,FALSE,Not found
100MEDIA_DSCF0642.JPG,FALSE,Not found
101MEDIA_DSCF0687.JPG,FALSE,Not found
101MEDIA_DSCF0686.JPG,FALSE,Not found
100MEDIA_DSCF0643.JPG,FALSE,Not found
101MEDIA_DSCF0508.JPG,FALSE,Not found
100MEDIA_DSCF0401.JPG,FALSE,Not found
100MEDIA_DSCF0415.JPG,FALSE,Not found
100MEDIA_DSCF0603.JPG,FALSE,Not found
100MEDIA_DSCF0171.JPG,FALSE,Not found
100MEDIA_DSCF0170.JPG,FALSE,Not found
100MEDIA_DSCF0602.JPG,FALSE,Not found
100MEDIA_DSCF0414.JPG,FALSE,Not found
100MEDIA_DSCF0402.JPG,FALSE,Not found
100MEDIA_DSCF0601.JPG,FALSE,Not found
100MEDIA_DSCF0403.JPG,FALSE,Not found
100MEDIA_DSCF0417.JPG,FALSE,Not found
100MEDIA_DSCF0598.JPG,FALSE,Not found
100MEDIA_DSCF0413.JPG,FALSE,Not found
100MEDIA_DSCF0407.JPG,FALSE,Not found
100MEDIA_DSCF0406.JPG,FALSE,Not found
100MEDIA_DSCF0599.JPG,FALSE,Not found
101MEDIA_DSCF0548.JPG,FALSE,Not found
100MEDIA_DSCF0410.JPG,FALSE,Not found
100MEDIA_DSCF0411.JPG,FALSE,Not found
100MEDIA_DSCF0405.JPG,FALSE,Not found
101MEDIA_DSCF0750.JPG,FALSE,Not found
101MEDIA_DSCF0744.JPG,FALSE,Not found
101MEDIA_DSCF0546.JPG,FALSE,Not found
100MEDIA_DSCF0597.JPG,FALSE,Not found
100MEDIA_DSCF0421.JPG,FALSE,Not found
100MEDIA_DSCF0409.JPG,FALSE,Not found
101MEDIA_DSCF0547.JPG,FALSE,Not found
101MEDIA_DSCF0751.JPG,FALSE,Not found
100MEDIA_DSCF0423.JPG,FALSE,Not found
100MEDIA_DSCF0422.JPG,FALSE,Not found
101MEDIA_DSCF0752.JPG,FALSE,Not found
101MEDIA_DSCF0742.JPG,FALSE,Not found
101MEDIA_DSCF0756.JPG,FALSE,Not found
101MEDIA_DSCF0743.JPG,FALSE,Not found
101MEDIA_DSCF0755.JPG,FALSE,Not found
100MEDIA_DSCF0419.JPG,FALSE,Not found
100MEDIA_DSCF0169.JPG,FALSE,Not found
100MEDIA_DSCF0418.JPG,FALSE,Not found
101MEDIA_DSCF0754.JPG,FALSE,Not found
101MEDIA_DSCF0132.JPG,FALSE,Not found
101MEDIA_DSCF0130.JPG,FALSE,Not found
101MEDIA_DSCF0131.JPG,FALSE,Not found
DSCF0147.JPG,FALSE,Not found
DSCF0153.JPG,FALSE,Not found
DSCF0219.JPG,FALSE,Not found
DSCF0218.JPG,FALSE,Not found
DSCF0146.JPG,FALSE,Not found
DSCF0178.JPG,FALSE,Not found
DSCF0150.JPG,FALSE,Not found
DSCF0018.JPG,FALSE,Not found
DSCF0019.JPG,FALSE,Not found
DSCF0145.JPG,FALSE,Not found
DSCF0151.JPG,FALSE,Not found
DSCF0179.JPG,FALSE,Not found
DSCF0155.JPG,FALSE,Not found
DSCF0169.JPG,FALSE,Not found
DSCF0009.JPG,FALSE,FALSE
DSCF0154.JPG,FALSE,Not found
DSCF0157.JPG,FALSE,Not found
DSCF0118.JPG,FALSE,Not found
DSCF0125.JPG,FALSE,Not found
DSCF0119.JPG,FALSE,Not found
DSCF0127.JPG,FALSE,Not found
DSCF0053.JPG,FALSE,Not found
DSCF0090.JPG,FALSE,Not found
DSCF0091.JPG,FALSE,Not found
DSCF0126.JPG,FALSE,Not found
DSCF0122.JPG,FALSE,Not found
DSCF0241.JPG,FALSE,Not found
DSCF0123.JPG,FALSE,Not found
DSCF0137.JPG,FALSE,FALSE
DSCF0121.JPG,FALSE,Not found
DSCF0109.JPG,FALSE,Not found
DSCF0055.JPG,FALSE,Not found
DSCF0242.JPG,FALSE,Not found
DSCF0097.JPG,FALSE,Not found
DSCF0054.JPG,FALSE,Not found
DSCF0139.JPG,FALSE,FALSE
DSCF0105.JPG,FALSE,Not found
DSCF0111.JPG,FALSE,Not found
DSCF0110.JPG,FALSE,Not found
DSCF0138.JPG,FALSE,FALSE
DSCF0106.JPG,FALSE,Not found
DSCF0099.JPG,FALSE,Not found
DSCF0098.JPG,FALSE,Not found
DSCF0107.JPG,FALSE,Not found
DSCF0113.JPG,FALSE,Not found
DSCF0117.JPG,FALSE,Not found
DSCF0103.JPG,FALSE,Not found
DSCF0089.JPG,FALSE,Not found
DSCF0102.JPG,FALSE,Not found
DSCF0114.JPG,FALSE,Not found
DSCF0115.JPG,FALSE,Not found
DSCF0101.JPG,FALSE,Not found
DSCF0166.JPG,FALSE,FALSE
DSCF0013.JPG,FALSE,Not found
DSCF0167.JPG,FALSE,FALSE
DSCF0159.JPG,FALSE,Not found
DSCF0171.JPG,FALSE,Not found
DSCF0165.JPG,FALSE,FALSE
DSCF0011.JPG,FALSE,FALSE
DSCF0010.JPG,FALSE,FALSE
DSCF0170.JPG,FALSE,Not found
DSCF0158.JPG,FALSE,Not found
DSCF0014.JPG,FALSE,Not found
DSCF0217.JPG,FALSE,Not found
DSCF0015.JPG,FALSE,Not found
DSCF0149.JPG,FALSE,Not found
DSCF0161.JPG,FALSE,Not found
DSCF0163.JPG,FALSE,Not found
DSCF0177.JPG,FALSE,Not found
DSCF0017.JPG,FALSE,Not found
DSCF0162.JPG,FALSE,Not found
DSCF0021.JPG,FALSE,Not found
DSCF0022.JPG,FALSE,Not found
DSCF0023.JPG,FALSE,Not found
DSCF0033.JPG,FALSE,FALSE
DSCF0182.JPG,FALSE,FALSE
DSCF0035.JPG,FALSE,FALSE
DSCF0034.JPG,FALSE,FALSE
DSCF0183.JPG,FALSE,FALSE
DSCF0181.JPG,FALSE,FALSE
DSCF0246.JPG,FALSE,FALSE
DSCF0247.JPG,FALSE,FALSE
DSCF0245.JPG,FALSE,FALSE
DSCF0251.JPG,FALSE,FALSE
DSCF0250.JPG,FALSE,FALSE
DSCF0249.JPG,FALSE,FALSE
DSCF0173.JPG,FALSE,FALSE
DSCF0174.JPG,FALSE,FALSE
DSCF0175.JPG,FALSE,FALSE
DSCF0190.JPG,TRUE,Not found
DSCF0231.JPG,TRUE,Not found
DSCF0225.JPG,TRUE,Not found
DSCF0230.JPG,TRUE,Not found
DSCF0191.JPG,TRUE,Not found
DSCF0185.JPG,TRUE,Not found
DSCF0193.JPG,TRUE,Not found
DSCF0187.JPG,TRUE,Not found
DSCF0030.JPG,TRUE,Not found
DSCF0226.JPG,TRUE,Not found
DSCF0233.JPG,TRUE,Not found
DSCF0227.JPG,TRUE,Not found
DSCF0031.JPG,TRUE,FALSE
DSCF0186.JPG,TRUE,Not found
DSCF0223.JPG,TRUE,Not found
DSCF0237.JPG,TRUE,Not found
DSCF0222.JPG,TRUE,Not found
DSCF0197.JPG,TRUE,Not found
DSCF0195.JPG,TRUE,Not found
DSCF0234.JPG,TRUE,Not found
DSCF0209.JPG,TRUE,Not found
DSCF0221.JPG,TRUE,Not found
DSCF0235.JPG,TRUE,Not found
DSCF0194.JPG,TRUE,Not found
DSCF0057.JPG,TRUE,Not found
DSCF0069.JPG,TRUE,Not found
DSCF0257.JPG,TRUE,Not found
DSCF0243.JPG,TRUE,Not found
DSCF0059.JPG,TRUE,Not found
DSCF0071.JPG,TRUE,Not found
DSCF0065.JPG,TRUE,Not found
DSCF0070.JPG,TRUE,Not found
DSCF0058.JPG,TRUE,Not found
DSCF0066.JPG,TRUE,Not found
DSCF0258.JPG,TRUE,Not found
DSCF0259.JPG,TRUE,Not found
DSCF0073.JPG,TRUE,Not found
DSCF0067.JPG,TRUE,Not found
DSCF0063.JPG,TRUE,Not found
DSCF0062.JPG,TRUE,Not found
DSCF0074.JPG,TRUE,Not found
DSCF0061.JPG,TRUE,Not found
DSCF0075.JPG,TRUE,Not found
DSCF0199.JPG,TRUE,Not found
DSCF0006.JPG,TRUE,FALSE
DSCF0238.JPG,TRUE,Not found
DSCF0210.JPG,TRUE,Not found
DSCF0205.JPG,TRUE,Not found
DSCF0211.JPG,TRUE,Not found
DSCF0239.JPG,TRUE,Not found
DSCF0007.JPG,TRUE,FALSE
DSCF0198.JPG,TRUE,Not found
DSCF0005.JPG,TRUE,FALSE
DSCF0207.JPG,TRUE,Not found
DSCF0213.JPG,TRUE,Not found
DSCF0206.JPG,TRUE,Not found
DSCF0202.JPG,TRUE,Not found
DSCF0203.JPG,TRUE,Not found
DSCF0029.JPG,TRUE,Not found
DSCF0215.JPG,TRUE,Not found
DSCF0201.JPG,TRUE,Not found
DSCF0229.JPG,TRUE,Not found
DSCF0214.JPG,TRUE,Not found
DSCF0189.JPG,TRUE,Not found
DSCF0141.JPG,FALSE,Not found
DSCF0142.JPG,FALSE,Not found
DSCF0143.JPG,FALSE,Not found
DSCF0133.JPG,FALSE,Not found
DSCF0135.JPG,FALSE,Not found
DSCF0134.JPG,FALSE,Not found
DSCF0253.JPG,FALSE,Not found
DSCF0254.JPG,FALSE,Not found
DSCF0255.JPG,FALSE,Not found
DSCF0081.JPG,FALSE,Not found
DSCF0082.JPG,FALSE,Not found
DSCF0083.JPG,FALSE,Not found
DSCF0093.JPG,FALSE,Not found
DSCF0001.JPG,FALSE,Not found
DSCF0003.JPG,FALSE,Not found
DSCF0002.JPG,FALSE,Not found
DSCF0009.JPG,FALSE,Not found
DSCF0006.JPG,FALSE,Not found
DSCF0007.JPG,FALSE,Not found
DSCF0005.JPG,FALSE,Not found
DSCF0011.JPG,FALSE,Not found
DSCF0010.JPG,FALSE,Not found
DSCF0095.JPG,TRUE,Not found
DSCF0094.JPG,TRUE,Not found
DSCF0097.JPG,TRUE,Not found
DSCF0099.JPG,TRUE,Not found
DSCF0098.JPG,TRUE,Not found
DSCF0103.JPG,TRUE,Not found
DSCF0102.JPG,TRUE,Not found
DSCF0101.JPG,TRUE,Not found
DSCF0033.JPG,FALSE,Not found
DSCF0035.JPG,FALSE,Not found
DSCF0034.JPG,FALSE,Not found
DSCF0036.JPG,FALSE,FALSE
DSCF0078.JPG,FALSE,Not found
DSCF0093.JPG,FALSE,Not found
DSCF0092.JPG,FALSE,Not found
DSCF0045.JPG,FALSE,Not found
DSCF0047.JPG,FALSE,Not found
DSCF0091.JPG,FALSE,Not found
DSCF0046.JPG,FALSE,Not found
DSCF0056.JPG,FALSE,Not found
DSCF0080.JPG,FALSE,FALSE
DSCF0043.JPG,FALSE,Not found
DSCF0097.JPG,FALSE,Not found
DSCF0071.JPG,FALSE,Not found
DSCF0070.JPG,FALSE,Not found
DSCF0066.JPG,FALSE,FALSE
DSCF0073.JPG,FALSE,Not found
DSCF0067.JPG,FALSE,FALSE
DSCF0088.JPG,FALSE,Not found
DSCF0089.JPG,FALSE,Not found
DSCF0076.JPG,FALSE,FALSE
DSCF0060.JPG,FALSE,FALSE
DSCF0048.JPG,FALSE,Not found
DSCF0061.JPG,FALSE,FALSE
DSCF0075.JPG,FALSE,Not found
DSCF0005.JPG,FALSE,Not found
DSCF0011.JPG,FALSE,Not found
DSCF0010.JPG,FALSE,Not found
DSCF0004.JPG,FALSE,Not found
DSCF0003.JPG,FALSE,FALSE
DSCF0018.JPG,FALSE,Not found
DSCF0027.JPG,FALSE,FALSE
DSCF0026.JPG,FALSE,FALSE
DSCF0032.JPG,FALSE,FALSE
DSCF0024.JPG,FALSE,FALSE
DSCF0030.JPG,FALSE,FALSE
DSCF0031.JPG,FALSE,FALSE
DSCF0025.JPG,FALSE,FALSE
DSCF0019.JPG,FALSE,FALSE
DSCF0021.JPG,FALSE,FALSE
DSCF0009.JPG,FALSE,Not found
DSCF0008.JPG,FALSE,Not found
DSCF0020.JPG,FALSE,FALSE
DSCF0022.JPG,FALSE,FALSE
DSCF0023.JPG,FALSE,FALSE
DSCF0037.JPG,FALSE,FALSE
DSCF0050.JPG,FALSE,FALSE
DSCF0044.JPG,FALSE,Not found
DSCF0087.JPG,FALSE,Not found
DSCF0086.JPG,FALSE,FALSE
DSCF0051.JPG,FALSE,FALSE
DSCF0079.JPG,FALSE,Not found
DSCF0053.JPG,FALSE,FALSE
DSCF0084.JPG,FALSE,FALSE
DSCF0090.JPG,FALSE,Not found
DSCF0085.JPG,FALSE,FALSE
DSCF0052.JPG,FALSE,FALSE
DSCF0042.JPG,FALSE,Not found
DSCF0081.JPG,FALSE,FALSE
DSCF0095.JPG,FALSE,Not found
DSCF0094.JPG,FALSE,Not found
DSCF0057.JPG,FALSE,Not found
DSCF0055.JPG,FALSE,Not found
DSCF0041.JPG,FALSE,Not found
DSCF0096.JPG,FALSE,Not found
DSCF0082.JPG,FALSE,FALSE
DSCF0083.JPG,FALSE,FALSE
DSCF0068.JPG,FALSE,Not found
DSCF0040.JPG,FALSE,Not found
DSCF0054.JPG,FALSE,Not found
DSCF0059.JPG,FALSE,FALSE
DSCF0065.JPG,FALSE,FALSE
DSCF0064.JPG,FALSE,FALSE
DSCF0058.JPG,FALSE,Not found
DSCF0072.JPG,FALSE,Not found
DSCF0063.JPG,FALSE,FALSE
DSCF0077.JPG,FALSE,Not found
DSCF0062.JPG,FALSE,FALSE
DSCF0074.JPG,FALSE,Not found
DSCF0049.JPG,FALSE,Not found
DSCF0012.JPG,FALSE,Not found
DSCF0006.JPG,FALSE,FALSE
DSCF0007.JPG,FALSE,FALSE
DSCF0013.JPG,FALSE,Not found
DSCF0039.JPG,FALSE,Not found
DSCF0038.JPG,FALSE,FALSE
DSCF0014.JPG,FALSE,Not found
DSCF0028.JPG,FALSE,FALSE
DSCF0029.JPG,FALSE,FALSE
DSCF0015.JPG,FALSE,FALSE
DSCF0017.JPG,FALSE,FALSE
DSCF0002.JPG,FALSE,FALSE
DSCF0016.JPG,FALSE,FALSE
DSCF0053.JPG,FALSE,FALSE
DSCF0055.JPG,FALSE,FALSE
DSCF0054.JPG,FALSE,FALSE
DSCF0021.JPG,FALSE,Not found
DSCF0022.JPG,FALSE,Not found
DSCF0023.JPG,FALSE,Not found
DSCF0037.JPG,FALSE,FALSE
DSCF0042.JPG,FALSE,TRUE
DSCF0043.JPG,FALSE,TRUE
DSCF0041.JPG,FALSE,TRUE
DSCF0039.JPG,FALSE,FALSE
DSCF0038.JPG,FALSE,TRUE
DSCF0018.JPG,FALSE,TRUE
DSCF0019.JPG,FALSE,TRUE
DSCF0050.JPG,FALSE,FALSE
DSCF0045.JPG,FALSE,FALSE
DSCF0051.JPG,FALSE,FALSE
DSCF0047.JPG,FALSE,FALSE
DSCF0046.JPG,FALSE,FALSE
DSCF0057.JPG,FALSE,FALSE
DSCF0059.JPG,FALSE,TRUE
DSCF0058.JPG,FALSE,TRUE
DSCF0049.JPG,FALSE,FALSE
DSCF0001.JPG,FALSE,Not found
DSCF0017.JPG,FALSE,FALSE
DSCF0003.JPG,FALSE,Not found
DSCF0002.JPG,FALSE,Not found
DSCF0033.JPG,TRUE,Not found
DSCF0027.JPG,TRUE,Not found
DSCF0026.JPG,TRUE,Not found
DSCF0030.JPG,TRUE,Not found
DSCF0031.JPG,TRUE,Not found
DSCF0025.JPG,TRUE,Not found
DSCF0035.JPG,TRUE,Not found
DSCF0034.JPG,TRUE,Not found
DSCF0063.JPG,TRUE,Not found
DSCF0062.JPG,TRUE,Not found
DSCF0061.JPG,TRUE,Not found
DSCF0029.JPG,TRUE,Not found
DSCF0147.JPG,FALSE,FALSE
DSCF0146.JPG,FALSE,FALSE
DSCF0142.JPG,FALSE,FALSE
DSCF0143.JPG,FALSE,FALSE
DSCF0118.JPG,FALSE,Not found
DSCF0130.JPG,FALSE,Not found
DSCF0087.JPG,FALSE,Not found
DSCF0086.JPG,FALSE,Not found
DSCF0131.JPG,FALSE,Not found
DSCF0119.JPG,FALSE,Not found
DSCF0133.JPG,FALSE,Not found
DSCF0090.JPG,FALSE,Not found
DSCF0091.JPG,FALSE,Not found
DSCF0085.JPG,FALSE,Not found
DSCF0135.JPG,FALSE,Not found
DSCF0109.JPG,FALSE,Not found
DSCF0134.JPG,FALSE,Not found
DSCF0111.JPG,FALSE,Not found
DSCF0110.JPG,FALSE,Not found
DSCF0117.JPG,FALSE,Not found
DSCF0089.JPG,FALSE,Not found
DSCF0129.JPG,FALSE,Not found
DSCF0006.JPG,FALSE,FALSE
DSCF0007.JPG,FALSE,FALSE
DSCF0105.JPG,FALSE,Not found
DSCF0106.JPG,FALSE,Not found
DSCF0107.JPG,FALSE,Not found
DSCF0078.JPG,FALSE,FALSE
DSCF0079.JPG,FALSE,FALSE
DSCF0053.JPG,FALSE,FALSE
DSCF0057.JPG,FALSE,FALSE
DSCF0137.JPG,FALSE,FALSE
DSCF0055.JPG,FALSE,FALSE
DSCF0069.JPG,FALSE,FALSE
DSCF0054.JPG,FALSE,FALSE
DSCF0139.JPG,FALSE,FALSE
DSCF0059.JPG,FALSE,FALSE
DSCF0071.JPG,FALSE,FALSE
DSCF0065.JPG,FALSE,FALSE
DSCF0070.JPG,FALSE,FALSE
DSCF0058.JPG,FALSE,FALSE
DSCF0138.JPG,FALSE,FALSE
DSCF0066.JPG,FALSE,FALSE
DSCF0073.JPG,FALSE,FALSE
DSCF0067.JPG,FALSE,FALSE
DSCF0063.JPG,FALSE,FALSE
DSCF0077.JPG,FALSE,FALSE
DSCF0062.JPG,FALSE,FALSE
DSCF0074.JPG,FALSE,FALSE
DSCF0061.JPG,FALSE,FALSE
DSCF0075.JPG,FALSE,FALSE
DSCF0033.JPG,TRUE,Not found
DSCF0027.JPG,TRUE,Not found
DSCF0026.JPG,TRUE,Not found
DSCF0018.JPG,TRUE,Not found
DSCF0030.JPG,TRUE,Not found
DSCF0031.JPG,TRUE,Not found
DSCF0025.JPG,TRUE,Not found
DSCF0019.JPG,TRUE,Not found
DSCF0182.JPG,TRUE,TRUE
DSCF0021.JPG,TRUE,Not found
DSCF0035.JPG,TRUE,Not found
DSCF0009.JPG,TRUE,Not found
DSCF0034.JPG,TRUE,Not found
DSCF0183.JPG,TRUE,TRUE
DSCF0181.JPG,TRUE,Not found
DSCF0022.JPG,TRUE,Not found
DSCF0023.JPG,TRUE,Not found
DSCF0037.JPG,TRUE,Not found
DSCF0050.JPG,TRUE,Not found
DSCF0045.JPG,TRUE,Not found
DSCF0051.JPG,TRUE,Not found
DSCF0047.JPG,TRUE,Not found
DSCF0046.JPG,TRUE,Not found
DSCF0042.JPG,TRUE,Not found
DSCF0043.JPG,TRUE,Not found
DSCF0041.JPG,TRUE,Not found
DSCF0049.JPG,TRUE,Not found
DSCF0013.JPG,TRUE,Not found
DSCF0039.JPG,TRUE,Not found
DSCF0011.JPG,TRUE,Not found
DSCF0010.JPG,TRUE,Not found
DSCF0038.JPG,TRUE,Not found
DSCF0014.JPG,TRUE,Not found
DSCF0029.JPG,TRUE,Not found
DSCF0015.JPG,TRUE,Not found
DSCF0001.JPG,TRUE,Not found
DSCF0017.JPG,TRUE,Not found
DSCF0003.JPG,TRUE,Not found
DSCF0002.JPG,TRUE,Not found
DSCF0157.JPG,FALSE,Not found
DSCF0159.JPG,FALSE,Not found
DSCF0158.JPG,FALSE,Not found
DSCF0161.JPG,FALSE,Not found
DSCF0163.JPG,FALSE,Not found
DSCF0162.JPG,FALSE,Not found
DSCF0145.JPG,FALSE,FALSE
DSCF0141.JPG,FALSE,FALSE
DSCF0005.JPG,FALSE,FALSE
DSCF0153.JPG,TRUE,Not found
DSCF0155.JPG,TRUE,Not found
DSCF0154.JPG,TRUE,Not found
DSCF0125.JPG,TRUE,Not found
DSCF0127.JPG,TRUE,Not found
DSCF0126.JPG,TRUE,Not found
DSCF0122.JPG,TRUE,Not found
DSCF0123.JPG,TRUE,Not found
DSCF0121.JPG,TRUE,Not found
DSCF0113.JPG,TRUE,Not found
DSCF0114.JPG,TRUE,Not found
DSCF0115.JPG,TRUE,Not found
DSCF0009.JPG,FALSE,FALSE
DSCF0105.JPG,FALSE,FALSE
DSCF0106.JPG,FALSE,FALSE
DSCF0107.JPG,FALSE,FALSE
DSCF0011.JPG,FALSE,FALSE
DSCF0010.JPG,FALSE,FALSE
DSCF0018.JPG,FALSE,Not found
DSCF0019.JPG,FALSE,Not found
DSCF0078.JPG,FALSE,FALSE
DSCF0050.JPG,FALSE,FALSE
DSCF0093.JPG,FALSE,FALSE
DSCF0087.JPG,FALSE,FALSE
DSCF0086.JPG,FALSE,FALSE
DSCF0045.JPG,FALSE,FALSE
DSCF0051.JPG,FALSE,FALSE
DSCF0079.JPG,FALSE,FALSE
DSCF0125.JPG,FALSE,FALSE
DSCF0127.JPG,FALSE,FALSE
DSCF0047.JPG,FALSE,FALSE
DSCF0053.JPG,FALSE,FALSE
DSCF0090.JPG,FALSE,FALSE
DSCF0091.JPG,FALSE,FALSE
DSCF0085.JPG,FALSE,FALSE
DSCF0046.JPG,FALSE,FALSE
DSCF0126.JPG,FALSE,FALSE
DSCF0081.JPG,FALSE,FALSE
DSCF0095.JPG,FALSE,FALSE
DSCF0094.JPG,FALSE,FALSE
DSCF0057.JPG,FALSE,FALSE
DSCF0055.JPG,FALSE,FALSE
DSCF0069.JPG,FALSE,FALSE
DSCF0082.JPG,FALSE,FALSE
DSCF0083.JPG,FALSE,FALSE
DSCF0097.JPG,FALSE,FALSE
DSCF0054.JPG,FALSE,FALSE
DSCF0059.JPG,FALSE,FALSE
DSCF0071.JPG,FALSE,FALSE
DSCF0065.JPG,FALSE,FALSE
DSCF0070.JPG,FALSE,FALSE
DSCF0058.JPG,FALSE,FALSE
DSCF0066.JPG,FALSE,FALSE
DSCF0099.JPG,FALSE,FALSE
DSCF0098.JPG,FALSE,FALSE
DSCF0073.JPG,FALSE,FALSE
DSCF0067.JPG,FALSE,FALSE
DSCF0103.JPG,FALSE,FALSE
DSCF0063.JPG,FALSE,FALSE
DSCF0077.JPG,FALSE,FALSE
DSCF0089.JPG,FALSE,FALSE
DSCF0062.JPG,FALSE,FALSE
DSCF0102.JPG,FALSE,FALSE
DSCF0074.JPG,FALSE,FALSE
DSCF0049.JPG,FALSE,FALSE
DSCF0061.JPG,FALSE,FALSE
DSCF0075.JPG,FALSE,FALSE
DSCF0101.JPG,FALSE,FALSE
DSCF0027.JPG,FALSE,Not found
DSCF0026.JPG,FALSE,Not found
DSCF0025.JPG,FALSE,Not found
DSCF0037.JPG,FALSE,FALSE
DSCF0042.JPG,FALSE,FALSE
DSCF0043.JPG,FALSE,FALSE
DSCF0109.JPG,FALSE,FALSE
DSCF0041.JPG,FALSE,FALSE
DSCF0111.JPG,FALSE,FALSE
DSCF0110.JPG,FALSE,FALSE
DSCF0039.JPG,FALSE,FALSE
DSCF0038.JPG,FALSE,FALSE
DSCF0137.JPG,TRUE,Not found
DSCF0139.JPG,TRUE,Not found
DSCF0138.JPG,TRUE,Not found
DSCF0001.JPG,TRUE,Not found
DSCF0003.JPG,TRUE,Not found
DSCF0002.JPG,TRUE,Not found
DSCF0006.JPG,FALSE,Not found
DSCF0007.JPG,FALSE,Not found
DSCF0005.JPG,FALSE,Not found
DSCF0012.JPG,FALSE,FALSE
DSCF0013.JPG,FALSE,FALSE
DSCF0006.JPG,FALSE,FALSE
DSCF0011.JPG,FALSE,FALSE
DSCF0010.JPG,FALSE,FALSE
DSCF0004.JPG,FALSE,FALSE
DSCF0014.JPG,FALSE,FALSE
DSCF0017.JPG,FALSE,FALSE
DSCF0007.JPG,FALSE,FALSE
DSCF0009.JPG,TRUE,FALSE
DSCF0001.JPG,TRUE,FALSE
DSCF0018.JPG,FALSE,FALSE
DSCF0008.JPG,FALSE,FALSE
DSCF0005.JPG,FALSE,FALSE
DSCF0015.JPG,FALSE,FALSE
DSCF0016.JPG,FALSE,FALSE
DSCF0003.JPG,FALSE,FALSE
DSCF0002.JPG,FALSE,FALSE
DSCF0018.JPG,FALSE,FALSE
DSCF0019.JPG,FALSE,FALSE
DSCF0017.JPG,FALSE,FALSE
DSCF0021.JPG,FALSE,Not found
DSCF0022.JPG,FALSE,Not found
DSCF0023.JPG,FALSE,Not found
DSCF0045.JPG,FALSE,Not found
DSCF0047.JPG,FALSE,Not found
DSCF0046.JPG,FALSE,Not found
DSCF0001.JPG,FALSE,Not found
DSCF0003.JPG,FALSE,Not found
DSCF0002.JPG,FALSE,Not found
DSCF0027.JPG,FALSE,FALSE
DSCF0026.JPG,FALSE,FALSE
DSCF0025.JPG,FALSE,FALSE
DSCF0053.JPG,FALSE,Not found
DSCF0055.JPG,FALSE,Not found
DSCF0054.JPG,FALSE,Not found
DSCF0033.JPG,FALSE,FALSE
DSCF0035.JPG,FALSE,FALSE
DSCF0034.JPG,FALSE,FALSE
DSCF0037.JPG,FALSE,FALSE
DSCF0050.JPG,FALSE,FALSE
DSCF0051.JPG,FALSE,FALSE
